"","product_category","star_rating","word.stem","frequency"
"832","Electronics",1,"exercis",1130
"833","Electronics",1,"exist",2661
"834","Electronics",1,"exp",14
"835","Electronics",1,"expand",459
"836","Electronics",1,"expanium",14
"837","Electronics",1,"expans",57
"838","Electronics",1,"expect",15808
"839","Electronics",1,"expens",8968
"840","Electronics",1,"experi",8381
"841","Electronics",1,"experienc",1866
"842","Electronics",1,"expert",401
"843","Electronics",1,"expir",1993
"844","Electronics",1,"explain",1965
"845","Electronics",1,"explor",186
"846","Electronics",1,"expos",1160
"847","Electronics",1,"express",577
"848","Electronics",1,"extend",2982
"849","Electronics",1,"extens",2034
"850","Electronics",1,"exterior",23
"851","Electronics",1,"extern",2087
"852","Electronics",1,"extra",5806
"853","Electronics",1,"extrem",6995
"854","Electronics",1,"eye",1042
"855","Electronics",1,"fabric",369
"856","Electronics",1,"fabul",72
"857","Electronics",1,"face",536
"858","Electronics",1,"factor",721
"859","Electronics",1,"factori",2239
"860","Electronics",1,"fade",1096
"861","Electronics",1,"fail",14003
"862","Electronics",1,"failur",3037
"863","Electronics",1,"fair",3385
"864","Electronics",1,"fake",2401
"865","Electronics",1,"fall",7822
"866","Electronics",1,"fallen",89
"867","Electronics",1,"famili",1358
"868","Electronics",1,"familiar",318
"869","Electronics",1,"fan",2250
"870","Electronics",1,"fanci",481
"871","Electronics",1,"fantast",1076
"872","Electronics",1,"fashion",560
"873","Electronics",1,"fast",3828
"874","Electronics",1,"faster",652
"875","Electronics",1,"fat",30
"876","Electronics",1,"father",474
"877","Electronics",1,"fatigu",57
"878","Electronics",1,"fault",2530
"879","Electronics",1,"faulti",2512
"880","Electronics",1,"favor",1903
"881","Electronics",1,"favorit",1168
"882","Electronics",1,"fear",452
"883","Electronics",1,"featur",9302
"884","Electronics",1,"februari",90
"885","Electronics",1,"fee",1208
"886","Electronics",1,"feed",787
"887","Electronics",1,"feedback",1402
"888","Electronics",1,"feel",10176
"889","Electronics",1,"feet",4273
"890","Electronics",1,"fell",4900
"891","Electronics",1,"femal",1670
"892","Electronics",1,"ff",17
"893","Electronics",1,"fi",1176
"894","Electronics",1,"fiber",19
"895","Electronics",1,"fiddl",911
"896","Electronics",1,"fidel",374
"897","Electronics",1,"fidelio",10
"898","Electronics",1,"field",441
"899","Electronics",1,"figur",8030
"900","Electronics",1,"fiio",279
"901","Electronics",1,"file",7035
"902","Electronics",1,"filenam",21
"903","Electronics",1,"fill",1568
"904","Electronics",1,"film",423
"905","Electronics",1,"filter",676
"906","Electronics",1,"final",10574
"907","Electronics",1,"find",1255
"908","Electronics",1,"finder",15
"909","Electronics",1,"fine",19429
"910","Electronics",1,"finger",1464
"911","Electronics",1,"fingerprint",52
"912","Electronics",1,"finish",1581
"913","Electronics",1,"fio",44
"914","Electronics",1,"fire",3110
"915","Electronics",1,"fireplac",14
"916","Electronics",1,"firewir",97
"917","Electronics",1,"firm",539
"918","Electronics",1,"firmwar",3432
"919","Electronics",1,"fish",116
"920","Electronics",1,"fit",24781
"921","Electronics",1,"fix",9956
"922","Electronics",1,"fl",32
"923","Electronics",1,"flac",109
"924","Electronics",1,"flang",51
"925","Electronics",1,"flap",13
"926","Electronics",1,"flash",3276
"927","Electronics",1,"flashlight",1027
"928","Electronics",1,"flat",3609
"929","Electronics",1,"flaw",2712
"930","Electronics",1,"flawless",960
"931","Electronics",1,"flex",79
"932","Electronics",1,"flexibl",722
"933","Electronics",1,"fli",561
"934","Electronics",1,"flicker",1620
"935","Electronics",1,"flight",728
"936","Electronics",1,"flimsi",3677
"937","Electronics",1,"flip",933
"938","Electronics",1,"float",72
"939","Electronics",1,"floor",1526
"940","Electronics",1,"floppi",17
"941","Electronics",1,"flow",52
"942","Electronics",1,"flush",355
"943","Electronics",1,"fm",5645
"944","Electronics",1,"foam",1343
"945","Electronics",1,"focus",561
"946","Electronics",1,"fold",905
"947","Electronics",1,"folder",1402
"948","Electronics",1,"folk",1256
"949","Electronics",1,"follow",1096
"950","Electronics",1,"fontopia",28
"951","Electronics",1,"fool",1511
"952","Electronics",1,"foot",1600
"953","Electronics",1,"footbal",67
"954","Electronics",1,"footprint",108
"955","Electronics",1,"forc",2480
"956","Electronics",1,"forev",1513
"957","Electronics",1,"forg",34
"958","Electronics",1,"forget",2172
"959","Electronics",1,"forgot",525
"960","Electronics",1,"form",1792
"961","Electronics",1,"format",2570
"962","Electronics",1,"fortun",1137
"963","Electronics",1,"forum",1096
"964","Electronics",1,"forward",3012
"965","Electronics",1,"found",12403
"966","Electronics",1,"fox",173
"967","Electronics",1,"fraction",295
"968","Electronics",1,"fragil",1115
"969","Electronics",1,"frame",1176
"970","Electronics",1,"franc",5
"971","Electronics",1,"frank",468
"972","Electronics",1,"freak",17
"973","Electronics",1,"free",5137
"974","Electronics",1,"freez",2624
"975","Electronics",1,"frequenc",2577
"976","Electronics",1,"frequent",1746
"977","Electronics",1,"fresh",223
"978","Electronics",1,"fri",1108
"979","Electronics",1,"friday",221
"980","Electronics",1,"friend",5176
"981","Electronics",1,"front",3669
"982","Electronics",1,"froze",570
"983","Electronics",1,"frustrat",6286
"984","Electronics",1,"ft",2502
"985","Electronics",1,"fulfil",41
"986","Electronics",1,"fun",832
"987","Electronics",1,"function",12457
"988","Electronics",1,"funni",593
"989","Electronics",1,"furnitur",220
"990","Electronics",1,"fuse",278
"991","Electronics",1,"futur",1777
"992","Electronics",1,"fuze",513
"993","Electronics",1,"fuzzi",333
"994","Electronics",1,"gadget",679
"995","Electronics",1,"gain",708
"996","Electronics",1,"galaxi",1378
"997","Electronics",1,"game",3450
"998","Electronics",1,"gap",18
"999","Electronics",1,"garag",606
"1000","Electronics",1,"garbag",7566
"1001","Electronics",1,"garmin",116
"1002","Electronics",1,"gateway",54
"1003","Electronics",1,"gaug",683
"1004","Electronics",1,"gb",4590
"1005","Electronics",1,"ge",64
"1006","Electronics",1,"gear",722
"1007","Electronics",1,"geek",82
"1008","Electronics",1,"gem",5
"1009","Electronics",1,"gen",1069
"1010","Electronics",1,"generat",2782
"1011","Electronics",1,"generic",1370
"1012","Electronics",1,"genius",30
"1013","Electronics",1,"genr",340
"1014","Electronics",1,"gentl",984
"1015","Electronics",1,"genuin",577
"1016","Electronics",1,"germani",15
"1017","Electronics",1,"ghz",91
"1018","Electronics",1,"gift",6296
"1019","Electronics",1,"gig",574
"1020","Electronics",1,"gigabeat",93
"1021","Electronics",1,"gigabyt",12
"1022","Electronics",1,"girl",211
"1023","Electronics",1,"girlfriend",378
"1024","Electronics",1,"give",2805
"1025","Electronics",1,"glad",1787
"1026","Electronics",1,"glare",94
"1027","Electronics",1,"glass",3374
"1028","Electronics",1,"glitch",644
"1029","Electronics",1,"glove",41
"1030","Electronics",1,"glow",665
"1031","Electronics",1,"glue",1103
"1032","Electronics",1,"gmini",21
"1033","Electronics",1,"god",880
"1034","Electronics",1,"gold",1190
"1035","Electronics",1,"gonna",871
"1036","Electronics",1,"googl",1494
"1037","Electronics",1,"gotta",12
"1038","Electronics",1,"gp",122
"1039","Electronics",1,"gps",393
"1040","Electronics",1,"grab",574
"1041","Electronics",1,"grace",621
"1042","Electronics",1,"grade",557
"1043","Electronics",1,"grado",325
"1044","Electronics",1,"grand",65
"1045","Electronics",1,"granddaught",95
"1046","Electronics",1,"grandson",189
"1047","Electronics",1,"grant",460
"1048","Electronics",1,"graphic",502
"1049","Electronics",1,"great",433
"1050","Electronics",1,"green",2327
"1051","Electronics",1,"griffin",97
"1052","Electronics",1,"grill",275
"1053","Electronics",1,"grip",452
"1054","Electronics",1,"gripe",217
"1055","Electronics",1,"ground",1544
"1056","Electronics",1,"grow",14
"1057","Electronics",1,"grundig",78
"1058","Electronics",1,"gs",183
"1059","Electronics",1,"gt",44
"1060","Electronics",1,"guarante",1257
"1061","Electronics",1,"guess",10370
"1062","Electronics",1,"guest",93
"1063","Electronics",1,"guid",887
"1064","Electronics",1,"guitar",351
"1065","Electronics",1,"guy",2920
"1066","Electronics",1,"gym",2066
"1067","Electronics",1,"ha",34
"1068","Electronics",1,"hair",752
"1069","Electronics",1,"half",9203
"1070","Electronics",1,"hall",8
"1071","Electronics",1,"hand",5170
"1072","Electronics",1,"handi",544
"1073","Electronics",1,"handl",3548
"1074","Electronics",1,"hang",2183
"1075","Electronics",1,"happen",8247
"1076","Electronics",1,"happi",7542
"1077","Electronics",1,"happier",408
"1078","Electronics",1,"hard",11568
"1079","Electronics",1,"harddriv",28
"1080","Electronics",1,"harder",465
"1081","Electronics",1,"hardwar",2358
"1082","Electronics",1,"harman",63
"1083","Electronics",1,"harmon",34
"1084","Electronics",1,"harmoni",2472
"1085","Electronics",1,"harsh",405
"1086","Electronics",1,"hassl",3261
"1087","Electronics",1,"hat",39
"1088","Electronics",1,"hate",3695
"1089","Electronics",1,"havent",6
"1090","Electronics",1,"hd",4845
"1091","Electronics",1,"hdcp",109
"1092","Electronics",1,"hdd",20
"1093","Electronics",1,"hdmi",20049
"1094","Electronics",1,"hdtv",1979
"1095","Electronics",1,"head",9212
"1096","Electronics",1,"headach",1438
"1097","Electronics",1,"headband",1117
"1098","Electronics",1,"headphon",54901
"1099","Electronics",1,"headset",7356
"1100","Electronics",1,"hear",13391
"1101","Electronics",1,"heard",4762
"1102","Electronics",1,"heart",240
"1103","Electronics",1,"heat",1373
"1104","Electronics",1,"heavi",3384
"1105","Electronics",1,"heavier",341
"1106","Electronics",1,"heck",642
"1107","Electronics",1,"height",377
"1108","Electronics",1,"held",1756
"1109","Electronics",1,"hell",833
"1110","Electronics",1,"helmet",51
"1111","Electronics",1,"help",3351
"1112","Electronics",1,"heo",3
"1113","Electronics",1,"hesit",419
"1114","Electronics",1,"hey",722
"1115","Electronics",1,"hidden",288
"1116","Electronics",1,"hide",436
"1117","Electronics",1,"high",3723
"1118","Electronics",1,"hike",8
"1119","Electronics",1,"hing",600
"1120","Electronics",1,"hint",17
"1121","Electronics",1,"hip",253
"1122","Electronics",1,"hipzip",22
"1123","Electronics",1,"hiss",1584
"1124","Electronics",1,"hit",3357
"1125","Electronics",1,"hk",117
"1126","Electronics",1,"hold",14398
"1127","Electronics",1,"holder",765
"1128","Electronics",1,"hole",3234
"1129","Electronics",1,"holiday",212
"1130","Electronics",1,"home",8876
"1131","Electronics",1,"honest",2165
"1132","Electronics",1,"hook",8845
"1133","Electronics",1,"hookup",260
"1134","Electronics",1,"hop",267
"1135","Electronics",1,"hope",11670
"1136","Electronics",1,"horizont",470
"1137","Electronics",1,"horribl",10341
"1138","Electronics",1,"hot",2791
"1139","Electronics",1,"hotel",451
"1140","Electronics",1,"hour",21470
"1141","Electronics",1,"hous",7082
"1142","Electronics",1,"hp",1611
"1143","Electronics",1,"hr",55
"1144","Electronics",1,"hrs",910
"1145","Electronics",1,"ht",265
"1146","Electronics",1,"htc",167
"1147","Electronics",1,"htib",19
"1148","Electronics",1,"http",669
"1149","Electronics",1,"hub",523
"1150","Electronics",1,"hubbi",9
"1151","Electronics",1,"huge",3457
"1152","Electronics",1,"hum",2263
"1153","Electronics",1,"human",95
"1154","Electronics",1,"hundr",1244
"1155","Electronics",1,"hung",622
"1156","Electronics",1,"hurt",2097
"1157","Electronics",1,"husband",2522
"1158","Electronics",1,"hype",559
"1159","Electronics",1,"hz",1003
"1160","Electronics",1,"i.e",947
"1161","Electronics",1,"i’m",57
"1162","Electronics",1,"i’v",37
"1163","Electronics",1,"iaudio",104
"1164","Electronics",1,"icon",535
"1165","Electronics",1,"id",556
"1166","Electronics",1,"idea",5426
"1167","Electronics",1,"ideal",464
"1168","Electronics",1,"ident",855
"1169","Electronics",1,"identifi",202
"1170","Electronics",1,"iem",286
"1171","Electronics",1,"ignor",428
"1172","Electronics",1,"ihom",1206
"1173","Electronics",1,"ihp",8
"1174","Electronics",1,"ii",651
"1175","Electronics",1,"iic",9
"1176","Electronics",1,"iii",10
"1177","Electronics",1,"im",2381
"1178","Electronics",1,"imac",406
"1179","Electronics",1,"imag",3776
"1180","Electronics",1,"imagin",2004
"1181","Electronics",1,"immedi",5482
"1182","Electronics",1,"imo",24
"1183","Electronics",1,"imp",11
"1184","Electronics",1,"impact",282
"1185","Electronics",1,"imped",96
"1186","Electronics",1,"implement",32
"1187","Electronics",1,"import",867
"1188","Electronics",1,"imposs",4089
"1189","Electronics",1,"impress",3028
"1190","Electronics",1,"improv",3098
"1191","Electronics",1,"inch",4024
"1192","Electronics",1,"includ",8211
"1193","Electronics",1,"inconveni",859
"1194","Electronics",1,"increas",1427
"1195","Electronics",1,"incred",1805
"1196","Electronics",1,"independ",150
"1197","Electronics",1,"indic",2145
"1198","Electronics",1,"individu",864
"1199","Electronics",1,"indoor",1071
"1200","Electronics",1,"industri",465
"1201","Electronics",1,"inexpens",1877
"1202","Electronics",1,"inferior",948
"1203","Electronics",1,"infin",50
"1204","Electronics",1,"info",1608
"1205","Electronics",1,"inform",4894
"1206","Electronics",1,"initi",3546
"1207","Electronics",1,"ink",344
"1208","Electronics",1,"inlin",174
"1209","Electronics",1,"innov",16
"1210","Electronics",1,"input",8238
"1211","Electronics",1,"insan",46
"1212","Electronics",1,"insert",3124
"1213","Electronics",1,"insid",6793
"1214","Electronics",1,"instal",13101
"1215","Electronics",1,"instanc",433
"1216","Electronics",1,"instant",834
"1217","Electronics",1,"instruct",10660
"1218","Electronics",1,"instrument",366
"1219","Electronics",1,"insul",580
"1220","Electronics",1,"integr",647
"1221","Electronics",1,"intel",50
"1222","Electronics",1,"intend",1883
"1223","Electronics",1,"intens",119
"1224","Electronics",1,"intent",500
"1225","Electronics",1,"interfac",2236
"1226","Electronics",1,"interfer",2016
"1227","Electronics",1,"intermitt",1901
"1228","Electronics",1,"intern",2545
"1229","Electronics",1,"internet",3929
"1230","Electronics",1,"interrupt",275
"1231","Electronics",1,"introduc",14
"1232","Electronics",1,"intuit",925
"1233","Electronics",1,"invest",1603
"1234","Electronics",1,"involv",513
"1235","Electronics",1,"io",554
"1236","Electronics",1,"iomega",48
"1237","Electronics",1,"ion",205
"1238","Electronics",1,"ip",148
"1239","Electronics",1,"ipad",4110
"1240","Electronics",1,"iphon",10749
"1241","Electronics",1,"ipod",23933
"1242","Electronics",1,"ir",1481
"1243","Electronics",1,"iriv",608
"1244","Electronics",1,"irock",23
"1245","Electronics",1,"iron",282
"1246","Electronics",1,"irrit",931
"1247","Electronics",1,"isnt",95
"1248","Electronics",1,"isol",1504
"1249","Electronics",1,"issu",18007
"1250","Electronics",1,"it’",119
"1251","Electronics",1,"itali",157
"1252","Electronics",1,"item",37458
"1253","Electronics",1,"itouch",316
"1254","Electronics",1,"itun",2391
"1255","Electronics",1,"ive",656
"1256","Electronics",1,"j",20
"1257","Electronics",1,"jack",7192
"1258","Electronics",1,"jacket",384
"1259","Electronics",1,"jam",1004
"1260","Electronics",1,"jambox",134
"1261","Electronics",1,"januari",451
"1262","Electronics",1,"japan",17
"1263","Electronics",1,"japanes",22
"1264","Electronics",1,"jawbon",53
"1265","Electronics",1,"jaybird",86
"1266","Electronics",1,"jazz",182
"1267","Electronics",1,"jbl",1316
"1268","Electronics",1,"jbud",279
"1269","Electronics",1,"ject",268
"1270","Electronics",1,"jensen",21
"1271","Electronics",1,"jewel",127
"1272","Electronics",1,"jlab",677
"1273","Electronics",1,"job",3052
"1274","Electronics",1,"jog",895
"1275","Electronics",1,"joint",451
"1276","Electronics",1,"joke",2219
"1277","Electronics",1,"joy",72
"1278","Electronics",1,"joystick",47
"1279","Electronics",1,"judg",96
"1280","Electronics",1,"juic",90
"1281","Electronics",1,"jukebox",358
"1282","Electronics",1,"juli",711
"1283","Electronics",1,"jump",1283
"1284","Electronics",1,"june",566
"1285","Electronics",1,"junk",16771
"1286","Electronics",1,"justifi",346
"1287","Electronics",1,"jvc",1420
"1288","Electronics",1,"kardon",339
"1289","Electronics",1,"karma",84
"1290","Electronics",1,"kb",18
"1291","Electronics",1,"kbps",100
"1292","Electronics",1,"kbs",9
"1293","Electronics",1,"keep",1128
